Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2018,100,North Canaan,203.5,203.5,407,0.36,59,242,106,89.41,38.31,25.53,31.2
2018,101,North Haven,228,228,456,0.27,253,171,32,59.44,25.17,28.9,33.7
2018,102,North Stonington,373,102,475,1.1,7,269,199,42.37,47.19,11.59,44.1
2018,103,Norwalk,193,193,386,1.17,106,162,118,80.06,38.15,11.29,50
2018,104,Norwich,240,240,480,0.97,170,23,287,70.22,25.61,31.25,48.9
2018,105,Old Lyme,199,278,477,0.24,57,192,228,49.93,30.62,49.33,52.2
2018,106,Old Saybrook,536,163,699,1.39,289,293,117,64.74,36.17,9.33,19.4
2018,107,Orange,193,193,386,1.26,83,128,175,77.12,31.65,17.86,20
2018,108,Oxford,88,252,340,0.62,116,40,184,78.52,44.54,44.13,51.2
2018,109,Plainfield,267,279,546,0.81,199,30,317,64.98,21.06,8.25,40.4
2018,110,Plainville,135,135,270,0.74,21,35,214,55.26,18.49,44.41,42.3
2018,111,Plymouth,570,120,690,0.8,218,252,220,88.69,14.62,28.59,20.2
2018,112,Pomfret,284,284,568,0.87,225,214,129,73.17,6.7,23.37,28.7
2018,113,Portland,488,400,888,1.44,270,286,332,60.41,6.94,18.94,44.8
2018,114,Preston,313.5,313.5,627,0.11,101,255,271,54.02,44.15,18.37,54.1
2018,115,Prospect,537,37,574,1.26,144,185,245,76.56,35.53,18.76,56.5
2018,116,Putnam,46,282,328,1.02,146,60,122,52.11,34.72,44.82,39
2018,117,Redding,287,241,528,0.45,260,261,7,48.59,32.66,37.57,40.9
2018,118,Ridgefield,309.5,309.5,619,0.75,278,275,66,66.49,43.21,35.14,53
2018,119,Rocky Hill,15,222,237,1.35,13,110,114,54.5,26.61,40.94,40.6
2018,120,Roxbury,710,158,868,1.16,265,316,287,71.45,44.17,16.57,39.7
2018,121,Salem,400,130,530,0.82,286,140,104,45.9,21.18,32.81,56
2018,122,Salisbury,198,198,396,0.47,140,232,24,72.75,46.7,25.7,51.2
2018,123,Scotland,183,183,366,0.6,292,22,52,54.16,36.44,40.21,56.2
2018,124,Seymour,177,177,354,1.14,30,78,246,40.01,16.57,18.92,27.2
2018,125,Sharon,85,395,480,0.78,170,30,280,46.35,30.38,33.94,40
2018,126,Shelton,119.5,119.5,239,1.07,204,3,32,86.68,28.99,44.7,53.4
2018,127,Sherman,390,303,693,1.09,290,117,286,83.37,11.21,23.1,22.7
2018,128,Simsbury,105,105,210,0.98,110,65,35,51.68,31.61,8,51.4
2018,129,Somers,334,257,591,0.52,67,286,238,78.92,19.17,28.22,25.7
2018,132,South Windsor,286.5,286.5,573,0.32,182,175,216,70.43,7.36,20.57,51.9
2018,130,Southbury,246.5,246.5,493,0.69,195,122,176,88.55,47.69,35.25,43.7
2018,131,Southington,136,262,398,1.17,125,230,43,58.68,33.87,47.8,26.1
2018,133,Sprague,259.5,259.5,519,0.44,174,42,303,74.07,44.46,26.85,37.9
2018,135,Stamford,210.5,210.5,421,0.62,261,3,157,43.18,35.42,25.98,46.6
2018,136,Sterling,371,371,742,0.24,285,189,268,59.81,21.06,34.46,44.6
2018,137,Stonington,497,130,627,1.08,154,303,170,88.19,28.07,9.66,35.9
2018,138,Stratford,268.5,268.5,537,0.61,68,249,220,66.95,35.41,16.41,55.8
2018,139,Suffield,239.5,239.5,479,1.28,107,143,229,54.39,48.21,46.35,39.8
2018,140,Thomaston,228,228,456,0.58,34,332,90,46.01,16.42,35.15,39.2
2018,141,Thompson,165,165,330,0.36,43,157,130,75.18,44.37,5.6,20.6
2018,142,Tolland,222,209,431,0.91,142,64,225,72.24,46.58,14.21,56.7
2018,143,Torrington,379,379,758,8.7,210,324,224,58.7,35.17,35.73,25.4
2018,144,Trumbull,371,324,695,0.4,284,269,142,87.55,46.91,39.4,40.2
2018,145,Union,72,72,144,1.19,5,74,65,41.11,22.9,42.79,51.7
2018,146,Vernon,136,136,272,1.05,217,28,27,55.19,47.89,18.15,27
2018,147,Voluntown,193.5,193.5,387,0.65,26,237,124,86.05,36.63,46.9,40.1
2018,148,Wallingford,442,147,589,1.33,226,152,211,56.05,6.89,29.88,28.1
2018,149,Warren,227.5,227.5,455,1.59,283,93,79,52.61,45.81,36.34,49.9
2018,150,Washington,264,264,528,0.75,55,236,237,66.71,26.8,31.85,41.7
2018,151,Waterbury,272,489,761,0.82,309,321,131,81.19,25.71,10.52,54
2018,152,Waterford,525,20,545,1.03,104,114,327,45.16,30.49,48.34,55.6
2018,153,Watertown,158,453,611,0.68,17,295,299,87.15,11.72,10.53,45.2
2018,155,West Hartford,151,389,540,0.4,204,218,118,79.75,26.11,16.47,48.5
2018,156,West Haven,166,166,332,1.1,42,245,45,49.06,42.4,41.61,41.1
2018,154,Westbrook,101,101,202,0.34,88,31,83,75.6,5.7,32.84,34.1
2018,157,Weston,187,186,373,1.61,73,19,281,59.25,17.28,42.72,45.2
2018,158,Westport,110,110,220,0.8,156,52,12,60.11,5.11,28.21,56.1
2018,159,Wethersfield,97,497,594,0.9,265,205,124,79.16,23.71,21.96,35.5
2018,160,Willington,130,545,675,0.69,133,218,324,88.14,37.77,46.48,31.2
2018,161,Wilton,226.5,226.5,453,0.5,88,194,171,46.33,40.94,6.63,34.3
2018,162,Winchester,170,602,772,1.08,235,304,233,61.03,47.53,43.53,36.3
2018,163,Windham,252.5,252.5,505,0.35,131,194,180,64.05,32.38,15.39,21.1
2018,164,Windsor,179.5,179.5,359,0.4,228,81,50,58.82,16.46,43.19,38.9
2018,165,Windsor Locks,182,119,301,9.9,33,0,268,58.16,46.59,11.26,38.8
2018,166,Wolcott,208,208,416,0.57,82,166,168,42.61,39.89,31.11,42.7
2018,167,Woodbridge,363,399,762,1.26,131,316,315,74.28,30.85,44.96,33.2
2018,168,Woodbury,38,634,672,0.72,203,182,287,61.81,36.3,26.31,43.8
2018,169,Woodstock,526,305,831,0.48,286,272,273,49.74,46.59,38.6,54.9
2019,1,Andover,338.5,338.5,677,1.32,315,156,206,80.8,37.06,41.21,58.1
2019,2,Ansonia,496,108,604,0.81,257,200,147,80.13,21.58,38.14,42.5
2019,3,Ashford,515,266,781,0.81,291,191,299,64.32,37.09,46.64,19.8
2019,4,Avon,348,110,458,1.03,124,298,36,54.92,6.81,25.11,58.7
2019,5,Barkhamsted,192.5,192.5,385,0.78,150,75,160,71.9,22.39,12.79,47.6
2019,6,Beacon Falls,329.5,329.5,659,1.2,246,139,274,54.41,23.28,7.15,32.1
2019,7,Berlin,396,370,766,0.14,174,305,287,51.8,12.51,16.09,24.2
2019,8,Bethany,300.5,300.5,601,0.37,301,195,105,76.53,6.04,11.44,24
2019,9,Bethel,160,0,160,0.37,79,60,21,42.02,11,30.11,25
2019,10,Bethlehem,15,629,644,0.92,106,306,232,44.74,34.46,13.32,19.9
2019,11,Bloomfield,492,260,752,1.25,299,332,121,40.34,41.1,6.75,55.9
2019,12,Bolton,425,89,514,0.36,304,82,128,47.65,49.47,6.62,40.7
2019,13,Bozrah,107,592,699,0.51,57,333,309,43.45,20.59,42.42,47.4
2019,14,Branford,155,155,310,0.9,90,4,216,89.79,31.97,31.62,52.8
2019,15,Bridgeport,449,50,499,0.39,134,218,147,54.44,47.17,21.11,51.2
2019,16,Bridgewater,310,168,478,1.26,168,253,57,47.46,12.52,45.24,55.1
2019,17,Bristol,328,328,656,0.6,333,87,236,52.05,37.29,8.16,58.6
2019,18,Brookfield,169,229,398,1.23,121,208,69,86.81,38.97,49.11,36.4
2019,19,Brooklyn,545,57,602,0.98,235,179,188,66.01,9,32.73,57.9
2019,20,Burlington,413,110,523,1.16,75,207,241,58.24,43.76,13.26,48.4
2019,21,Canaan,250,392,642,1.15,308,272,62,83.67,41.59,35.56,21
2019,22,Canterbury,163,163,326,0.61,22,64,240,59.75,6.5,39.35,46.6
2019,23,Canton,268,268,536,1.14,332,20,184,56.75,9.1,24.32,46.8
2019,24,Chaplin,140,366,506,1.49,72,176,258,50.36,7.21,43.77,56
2019,25,Cheshire,273,63,336,1.02,87,21,228,58.89,20.06,11.78,33.7
2019,26,Chester,415,233,648,0.1,102,324,222,55.83,27.92,17.55,42.6
2019,27,Clinton,113,113,226,0.08,93,35,98,73.87,28.96,9.21,18.5
2019,28,Colchester,738,72,810,0.75,315,249,246,54.48,17.05,14.49,31.9
2019,29,Colebrook,228.5,228.5,457,0.61,265,148,44,68.86,46.02,15.74,20.6
2019,30,Columbia,38,558,596,0.56,252,72,272,43.29,21.57,46.29,39.9
2019,31,Cornwall,75.5,75.5,151,0.41,57,90,4,49.56,7.05,8.51,52.3
2019,32,Coventry,28,165,193,0.62,8,175,10,60.37,18.51,24.23,26.7
2019,33,Cromwell,87.5,87.5,175,0.68,12,125,38,86.85,28.9,28.96,40.2
2019,34,Danbury,187,187,374,0.41,130,203,41,58.86,23.37,45.44,26.6
2019,35,Darien,317,351,668,0.94,221,245,202,73.2,17.32,49.9,23.1
2019,36,Deep River,244,275,519,1.34,328,98,93,52.75,10.91,38.9,39.5
2019,37,Derby,213,213,426,0.36,152,270,4,46.35,41.86,48.69,21.3
2019,38,Durham,82,82,164,1.26,70,43,51,42.93,49.83,40.42,42.7
2019,40,East Granby,271,118,389,0.6,19,221,149,55.27,19.83,48.34,19.3
2019,41,East Haddam,190,190,380,0.57,80,96,204,47.88,22.17,36.83,22.5
2019,42,East Hampton,280.5,280.5,561,0.57,227,35,299,48.7,32.81,8.59,41.1
2019,44,East Haven,238,133,371,0.73,18,167,186,78.04,37.33,23.09,42.8
2019,45,East Lyme,172.5,172.5,345,1.03,164,29,152,40.79,22.64,34.1,19.2
2019,47,East Windsor,265,237,502,1.34,106,281,115,67.89,45.72,20.78,42.1
2019,39,Eastford,222.5,222.5,445,0.8,213,84,148,58.97,30.2,17.3,53.2
2019,46,Easton,288.5,288.5,577,0.53,238,120,219,65.33,25.27,30.98,48.3
2019,48,Ellington,358,265,623,1.26,146,286,191,68.14,34.1,47.01,23.5
2019,49,Enfield,339,320,659,1.08,180,247,232,55.67,47.88,6.57,42.9
2019,50,Essex,388,315,703,0.82,197,183,323,54.76,40.75,39.62,46.2
2019,51,Fairfield,576,182,758,0.57,286,252,220,76.67,6.8,37.52,19.6
2019,52,Farmington,185,185,370,0.95,52,272,46,83.56,19.95,48.38,53.9
2019,53,Franklin,286.5,286.5,573,1.01,239,208,126,49.63,26.17,46.88,56.1
2019,54,Glastonbury,2,600,602,0.93,289,23,290,44.88,19.15,39.3,53.7
2019,55,Goshen,428,193,621,1.11,286,121,214,84.89,36.51,28.42,52.6
2019,56,Granby,141,276,417,0.57,187,224,6,57.49,42.18,14.19,49.3
2019,57,Greenwich,155,155,310,1.17,5,122,183,67.57,37.91,29.54,44.6
2019,58,Griswold,669,21,690,0.26,282,293,115,57.98,49.52,39.44,46.5
2019,59,Groton,323,162,485,0.47,262,172,51,46.29,17.26,45.31,51.9
2019,60,Guilford,145,90,235,1.24,48,142,45,69.47,44.37,40.54,45.8
2014,75,Lyme,226,226,452,0.68,75,168,209,50.84,21.22,7.04,52
2019,61,Haddam,194.5,194.5,389,0.92,199,168,22,66.26,39.5,13.79,31.8
2019,62,Hamden,122.5,122.5,245,0.76,59,56,130,50.15,21.3,31.99,33.8
2019,63,Hampton,99.5,99.5,199,0.11,32,41,126,62.59,38.04,19.95,55.7
2019,64,Hartford,431,443,874,0.67,302,308,264,79.85,9.68,5.41,18.7
2019,65,Hartland,334.5,334.5,669,1.18,243,118,308,69.52,40.52,14.01,47.4
2019,66,Harwinton,243,243,486,0.92,171,120,195,44.85,28.95,10.09,58.1
2019,67,Hebron,282,282,564,0.74,206,311,47,67.4,18.15,42.92,47.7
2019,68,Kent,584,29,613,1.5,282,250,81,75.14,34.51,16.63,59.7
2019,69,Killingly,398,62,460,1,21,331,108,79.64,33.87,17.81,46.9
2019,70,Killingworth,244.5,244.5,489,0.72,46,181,262,71.46,14.43,48.2,19.4
2019,71,Lebanon,175.5,175.5,351,1.2,157,164,30,47.63,6.37,22.06,52.7
2019,72,Ledyard,343,232,575,1.12,257,263,55,75.51,24.51,5.43,30
2019,73,Lisbon,269.5,269.5,539,0.07,142,209,188,73.87,30.63,17.77,36.7
2019,74,Litchfield,30,30,60,1.06,46,10,4,41.22,44.45,10.37,31.1
2019,75,Lyme,186,306,492,0.83,26,181,285,60.59,46.77,9.63,29.3
2019,76,Madison,276.5,276.5,553,1.33,26,250,277,56.65,28.8,8.49,36.1
2019,77,Manchester,60,365,425,1.06,144,137,144,73.47,38.92,31.7,33.9
2019,78,Mansfield,243,243,486,0.5,74,217,195,50.81,24.77,13.52,44.6
2019,79,Marlborough,225,225,450,0.89,186,238,26,69.54,38.57,21.26,52.2
2019,80,Meriden,110.5,110.5,221,1.22,9,86,126,85.66,14.22,43.79,30.5
2019,81,Middlebury,275.5,275.5,551,0.49,120,297,134,79.89,21.7,24.1,27
2019,82,Middlefield,301,301,602,0.45,288,292,22,86.07,33.54,46.21,46
2019,83,Middletown,439,146,585,0.81,164,91,330,88.93,5.82,27.41,46.2
2019,84,Milford,318,268,586,0.41,263,207,116,40.53,37.51,22.95,55.8
2019,85,Monroe,301,69,370,1.36,160,203,7,71.14,42.6,38.77,18.7
2019,86,Montville,343,268,611,0.49,326,185,100,60.64,22.96,8.29,53.8
2019,87,Morris,10,630,640,1.17,296,84,260,82.99,25.16,9.03,39.9
2019,88,Naugatuck,61,568,629,0.57,117,314,198,52.59,43.31,34.34,44.1
2019,89,New Britain,273,273,546,0.56,310,151,85,89.05,39.9,26.91,21.8
2019,90,New Canaan,225,419,644,1.09,262,155,227,70.69,17.97,40.57,36.2
2019,91,New Fairfield,152,401,553,1.07,83,292,178,79.68,19.58,46.23,27.5
2019,92,New Hartford,202,202,404,1.11,145,20,239,44.28,35.55,22.48,28.7
2019,93,New Haven,170.5,170.5,341,0.47,170,160,11,49.17,30.34,31.84,39.2
2019,95,New London,771,19,790,1.65,333,155,302,77.92,12.3,27.53,52.1
2019,96,New Milford,570,113,683,1.22,308,142,233,41.1,18.95,49.17,49.2
2019,94,Newington,225.5,225.5,451,1.14,13,256,182,80.84,45.5,42.4,42.8
2019,97,Newtown,267.5,267.5,535,1.09,148,106,281,40.7,35.97,46.03,40.7
2019,98,Norfolk,361,361,722,0.37,250,283,189,72.86,49.37,16.45,35.9
2019,99,North Branford,215,215,430,0.5,56,49,325,58.25,39.52,39.76,58.9
2019,100,North Canaan,309,240,549,0.45,301,34,214,70.57,47.39,16.95,41.5
2019,101,North Haven,306,306,612,0.52,132,223,257,74.8,14.73,14.39,28.7
2019,102,North Stonington,242,107,349,0.97,169,155,25,57.12,39.72,47.49,27.7
2019,103,Norwalk,492,68,560,1.16,101,190,269,45.4,5.91,5.87,43.7
2019,104,Norwich,365,4,369,0.59,105,183,81,43.48,35.18,48.44,40
2019,105,Old Lyme,329,261,590,0.37,170,236,184,69.45,26.12,11.72,18.3
2019,106,Old Saybrook,106,604,710,0.55,127,296,287,66.03,20.6,41.87,52.9
2019,107,Orange,225,407,632,0.5,249,322,61,77.11,43.81,17.42,47.6
2016,76,Madison,181.5,181.5,363,1,31,303,29,65.49,43.44,20.78,45.8
2019,108,Oxford,217,85,302,0.76,215,57,30,61.12,6,14.75,20.9
2019,109,Plainfield,295.5,295.5,591,0.58,261,38,292,59.9,32.43,31.35,33.2
2019,110,Plainville,370.5,370.5,741,1.27,329,240,172,41.32,21.55,20.66,57.3
2019,111,Plymouth,184,184,368,1.22,243,24,101,56.78,23.7,34.58,54.2
2019,112,Pomfret,258,468,726,0.84,284,315,127,88.8,42.44,5.7,30
2019,113,Portland,245,245,490,0.37,289,116,85,83.68,18.94,7.9,24.6
2019,114,Preston,773,42,815,1.68,262,239,314,56.47,47.44,9.48,36.9
2019,115,Prospect,516,17,533,1.44,332,174,27,69.39,13.08,23.85,32.9
2019,116,Putnam,330.5,330.5,661,1.2,313,227,121,82.36,34.82,41.67,46.7
2019,117,Redding,53,533,586,0.74,84,252,250,62.06,35.24,44.97,58.6
2019,118,Ridgefield,46,452,498,0.8,328,110,60,40.9,16.35,16.02,33.2
2019,119,Rocky Hill,227,227,454,0.67,44,240,170,43.73,19.61,30.85,20.6
2019,120,Roxbury,688,108,796,1.03,302,223,271,65.52,42.57,39.58,55.7
2019,121,Salem,520,433,953,0.05,332,297,324,88.47,39.28,18,19.6
2019,122,Salisbury,98,451,549,0.73,199,51,299,74.66,19.81,23.41,58
2019,123,Scotland,19,513,532,0.86,200,220,112,43.55,29.03,28.58,45.9
2019,124,Seymour,412,412,824,0.72,328,303,193,49.47,7.78,11.07,57.6
2019,125,Sharon,236,236,472,0.74,167,287,18,78.57,14.39,6.17,26.4
2019,126,Shelton,241,241,482,0.9,239,151,92,82.07,26.86,11.88,19.7
2019,127,Sherman,309,309,618,0.98,285,117,216,70.88,8.87,33.21,38.5
2019,128,Simsbury,489,156,645,0.33,189,278,178,72.22,42.95,8.31,36.9
2019,129,Somers,197,197,394,1.48,70,134,190,41.42,37.31,13.54,31.9
2019,132,South Windsor,257,257,514,1.4,144,208,162,81.43,47.46,20.2,58.2
2019,130,Southbury,216.5,216.5,433,0.48,208,126,99,79.41,36.21,8.5,52.5
2019,131,Southington,61,624,685,1.34,207,292,186,52.95,47.32,13.63,45.8
2019,133,Sprague,144,377,521,0.4,221,6,294,75.43,29.95,46.01,24.8
2019,134,Stafford,215,358,573,1.5,286,221,66,50.74,32.01,5.87,48.8
2019,135,Stamford,2,308,310,0.75,162,76,72,42.02,48.96,34.4,48.5
2019,136,Sterling,159,420,579,1.17,71,277,231,50.06,33.9,22.3,35.9
2019,137,Stonington,738,22,760,0.93,239,333,188,48.93,6.39,35.27,56.8
2019,138,Stratford,200.5,200.5,401,0.3,126,226,49,56.89,37.57,31.49,25
2019,139,Suffield,333,333,666,1.25,84,274,308,60.92,45.75,15.06,29.2
2019,140,Thomaston,119,490,609,0.8,14,294,301,65.43,40.8,43.12,20.7
2019,141,Thompson,335,335,670,1.37,247,116,307,63.84,31.27,27.14,51.4
2019,142,Tolland,88,637,725,0.99,311,291,123,53.53,35.21,42.01,44.1
2019,143,Torrington,328,380,708,0.91,282,270,156,41.46,49.56,23.27,31.2
2019,144,Trumbull,208.5,208.5,417,0.55,1,156,260,70.26,9.08,49.31,24.9
2019,145,Union,163,163,326,0.73,73,59,194,59.79,35.03,39.67,19.7
2019,146,Vernon,356,219,575,1.06,63,183,329,54.93,17.75,48.47,25
2019,147,Voluntown,609,124,733,0.72,260,143,330,83.35,33.8,28.14,37
2019,148,Wallingford,266,472,738,0.56,323,160,255,77.34,32.34,26.32,28.4
2019,149,Warren,262.5,262.5,525,0.22,238,88,199,82.89,11.91,39,28.9
2019,150,Washington,180,180,360,1.31,278,15,67,64.75,14.3,44.61,54.8
2019,151,Waterbury,322,205,527,0.17,200,248,79,46.55,32.97,48.39,39.6
2019,152,Waterford,310.5,310.5,621,1.26,292,97,232,74.81,10.77,19.6,48.6
2019,153,Watertown,286.5,286.5,573,0.94,285,103,185,50.3,16.93,40.94,19.5
2019,155,West Hartford,540,83,623,1.22,220,299,104,62.06,42.59,14.48,33.3
2019,156,West Haven,648,71,719,0.3,161,234,324,43.25,19.72,29.55,38.1
2019,154,Westbrook,194,435,629,1.18,182,306,141,81.27,26.96,13.09,25.8
2019,157,Weston,404,404,808,1.59,264,273,271,46.3,47.35,20.63,23
2019,158,Westport,257,257,514,0.1,131,260,123,85.15,15.22,46.91,54.6
2019,159,Wethersfield,331,450,781,0.24,321,238,222,83.21,22.53,11.57,57.5
2019,160,Willington,169,384,553,0.64,119,261,173,63.23,32.29,33.46,21.3
2019,162,Winchester,520,219,739,0.87,218,331,190,77.22,38.99,31.68,32.7
2019,163,Windham,206,206,412,0.99,159,114,139,70.97,45.57,10.43,58.2
2019,164,Windsor,39,823,862,0.51,299,267,296,80.15,46.2,19.67,21.5
2019,165,Windsor Locks,118.5,118.5,237,0.66,108,11,118,61.59,39.95,30.33,45
2019,166,Wolcott,260,323,583,0.82,237,72,274,79.29,15.27,13.42,58.8
2019,167,Woodbridge,394,277,671,1.36,292,304,75,63.12,6.12,41.03,59.1
2019,168,Woodbury,175.5,175.5,351,0.31,66,177,108,87.05,22.27,48.75,37.8
2019,169,Woodstock,225,467,692,0.7,315,259,118,64.32,11.37,14.66,24.8
2020,1,Andover,350.5,350.5,701,1.03,186,258,257,63.13,36.97,13.41,26.5
2020,2,Ansonia,123,200,323,0.93,35,269,19,79.25,34.75,25.47,55.4
2020,3,Ashford,242.5,242.5,485,0.92,48,319,118,81.08,6.98,38.65,56.3
2020,4,Avon,37,473,510,1.01,255,119,136,67.72,42.65,17.67,43.5
2020,5,Barkhamsted,327,223,550,0.67,106,168,276,48.99,16.19,5.89,50.2
2020,6,Beacon Falls,250,78,328,0.72,7,67,254,63.39,24.45,29.35,49.1
2020,7,Berlin,278,278,556,0.36,235,58,263,88.4,35.06,48.05,45.8
2020,8,Bethany,175,297,472,1.36,177,129,166,77.65,24.32,22.61,52.7
2020,9,Bethel,601,69,670,0.33,241,265,164,80.56,24.86,23.91,46.8
2020,10,Bethlehem,71,71,142,1.11,40,74,28,41.64,7.95,48.6,40.4
2020,11,Bloomfield,183.5,183.5,367,0.76,244,89,34,63.39,23.06,36.26,28
2020,12,Bolton,36,465,501,1.18,112,153,236,72.33,39.42,37.36,49.2
2020,13,Bozrah,315,450,765,0.37,255,217,293,81.5,46.18,30.32,37.9
2020,14,Branford,140.5,140.5,281,1.23,165,27,89,42.46,23.61,48.86,30.4
2020,15,Bridgeport,204,204,408,0.5,77,129,202,82.62,24.06,36,51.7
2020,16,Bridgewater,249,249,498,0.41,206,65,227,67.42,36.62,45.28,47.3
2020,17,Bristol,260,260,520,0.51,310,143,67,49.87,47.42,36.47,57.4
2020,18,Brookfield,318.5,318.5,637,0.33,195,312,130,55.86,17.02,38.08,24.9
2020,19,Brooklyn,592,114,706,4.8,320,276,110,54.1,24.81,18.07,45.3
2020,20,Burlington,113,63,176,0.81,63,102,11,66.54,40.82,18.66,28.3
2020,21,Canaan,39,700,739,1.23,139,313,287,42.58,32.44,40.23,56
2020,22,Canterbury,125.5,125.5,251,1.06,41,36,174,47.93,9.98,18.35,22.2
2020,23,Canton,223,648,871,1.33,305,248,318,80.63,33.25,30.32,45.6
2020,24,Chaplin,317,199,516,8.4,208,155,153,46.63,13.4,16.22,51.2
2020,25,Cheshire,348,128,476,0.98,303,131,42,51.67,27.96,41.76,32.9
2020,26,Chester,114,208,322,1.03,72,46,204,62.67,28.81,9.97,58.1
2020,27,Clinton,258.5,258.5,517,0.43,152,194,171,65.86,44.43,42.33,53.7
2020,28,Colchester,322,207,529,0.41,134,102,293,78.18,25.81,32.12,30.4
2020,29,Colebrook,567,307,874,0.97,263,327,284,62.37,17.57,13.41,18.3
2020,30,Columbia,39,656,695,1.23,215,170,310,79.49,15.39,29.39,30.5
2020,31,Cornwall,173.5,173.5,347,0.59,208,88,51,70.92,44.34,17.71,29.8
2020,32,Coventry,39,523,562,1.24,203,245,114,45.65,12.7,19.56,55.4
2020,33,Cromwell,92,92,184,1.03,109,57,18,47.82,24.16,20.82,58.6
2020,34,Danbury,84,84,168,0.8,30,104,34,61.85,13.42,7.85,21
2020,35,Darien,118.5,118.5,237,0.39,11,179,47,59.84,39.8,49.37,37.8
2020,36,Deep River,288,138,426,1.11,126,68,232,77.18,26.35,6.42,41
2020,37,Derby,261,570,831,0.69,312,301,218,69.04,20.8,34.81,21.9
2020,38,Durham,215,239,454,1.1,193,152,109,59.41,21.25,21.71,33.9
2020,40,East Granby,146,270,416,0.93,139,24,253,48.54,43.35,34.07,31.3
2020,41,East Haddam,123.5,123.5,247,0.64,26,34,187,51.34,29.92,21.03,40.5
2020,42,East Hampton,44.5,44.5,89,0.56,45,14,30,68.78,37.3,35.32,45.8
2020,43,East Hartford,91,406,497,0.27,134,105,258,61.17,45.37,37.82,47.5
2020,44,East Haven,352,343,695,0.64,316,217,162,65.75,45.58,36.07,23.7
2020,45,East Lyme,218.5,218.5,437,0.84,57,73,307,48.53,19.78,10.13,52.1
2020,47,East Windsor,183,183,366,1.5,12,284,70,73.15,47.86,34.56,46.5
2020,39,Eastford,221,221,442,0.25,99,37,306,82.63,6.12,17.6,55.3
2020,46,Easton,149.5,149.5,299,0.92,48,196,55,52.9,21.96,6.3,36.9
2020,48,Ellington,333.5,333.5,667,1,290,279,98,64.58,45.31,23.67,55.5
2020,49,Enfield,362,25,387,11.2,93,274,20,88.78,17.36,24.51,54.4
2020,50,Essex,187,187,374,1.09,94,173,107,56.66,17.29,26.02,36.4
2020,51,Fairfield,344,156,500,0.4,144,304,52,69.75,18.62,36.72,34
2020,52,Farmington,59.5,59.5,119,1,71,43,5,44.51,32.55,18.9,57.2
2020,53,Franklin,169,223,392,0.55,9,153,230,70.3,24.72,19.19,48
2020,54,Glastonbury,355,39,394,0.18,161,152,81,44.48,37.7,7.72,57
2020,55,Goshen,190,529,719,0.62,213,290,216,87.96,45.27,35.91,51.5
2020,56,Granby,95,95,190,1.31,3,141,46,75.78,35.34,30.55,43.6
2020,57,Greenwich,421,297,718,0.6,223,255,240,79.41,14.2,20.72,22.9
2020,58,Griswold,258,258,516,1.03,28,311,177,75.21,46.97,36.73,30.2
2020,59,Groton,6,509,515,0.55,301,133,81,69.49,16.9,29.18,58.7
2020,60,Guilford,132,387,519,0.87,202,31,286,62.5,11.75,26.12,31.4
2020,61,Haddam,146,146,292,1.25,76,25,191,82.92,9.05,28.01,21.9
2020,62,Hamden,227,227,454,0.83,58,254,142,87.84,30.35,33.64,47.7
2020,63,Hampton,365,365,730,1.22,195,222,313,64.95,10.12,34.7,48.8
2020,64,Hartford,327,327,654,0.86,321,55,278,86.58,11.24,18,30
2020,65,Hartland,30,408,438,0.86,106,292,40,69.17,18.5,11.33,30.5
2020,66,Harwinton,201,201,402,0.37,8,124,270,66.92,17.67,12.05,37.7
2020,67,Hebron,167,167,334,0.92,19,229,86,62.72,32.19,33.77,18.9
2020,68,Kent,101,101,202,0.22,148,52,2,50.46,41.75,44.28,51.2
2020,69,Killingly,163,163,326,0.41,16,100,210,40.19,39.26,23.43,31.3
2020,70,Killingworth,172,172,344,0.37,11,333,0,52.08,16.81,12.63,53.9
2020,71,Lebanon,436,10,446,0.99,81,291,74,65.49,16.04,39.05,51.7
2020,72,Ledyard,281,281,562,1.1,66,266,230,59,48.46,42.46,45.8
2020,73,Lisbon,244.5,244.5,489,1.3,132,282,75,62.42,5.37,44.63,31.6
2020,74,Litchfield,156,156,312,1.03,52,1,259,89.03,44.59,32.31,39.7
2020,75,Lyme,81,169,250,1.26,205,21,24,57.51,13.99,43.73,36.7
2020,76,Madison,355,141,496,0.78,232,65,199,62.61,47.63,5.69,32.2
2020,77,Manchester,257,100,357,1.26,53,211,93,46.68,20.4,9.83,53.6
2020,78,Mansfield,204.5,204.5,409,0.87,67,235,107,42.4,24.82,9.17,38.3
2020,79,Marlborough,200,200,400,0.35,290,16,94,78.77,36.82,37.07,53
2020,80,Meriden,135.5,135.5,271,0.56,168,13,90,68.53,31.45,8.13,22.4
2020,81,Middlebury,104.5,104.5,209,0.39,160,6,43,78.04,19.31,27.34,23.9
2020,82,Middlefield,128.5,128.5,257,1.3,14,221,22,47.49,29.92,26.27,59
2020,83,Middletown,241,241,482,0.66,190,103,189,68.59,37.88,18.98,42.7
2020,84,Milford,18,18,36,1.06,14,0,22,52.68,6.91,44.17,39.4
2020,85,Monroe,524,281,805,1.08,286,286,233,51.4,5.5,12.67,40
