Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2008,121,Salem,129.0,518.0,647,0.12,317,62,268,46.31,20.74,8.27,46.2
2008,122,Salisbury,52.0,542.0,594,0.17,252,92,250,66.48,36.87,37.14,27.9
2008,123,Scotland,339.0,339.0,678,0.87,200,206,272,53.44,21.55,36.63,36.4
2008,124,Seymour,300.0,300.0,600,0.18,19,310,271,41.05,29.99,32.63,18.7
2015,140,Thomaston,291.0,291.0,582,0.83,42,298,242,56.33,17.31,37.99,59.8
2008,125,Sharon,289.0,289.0,578,0.98,228,71,279,76.14,9.5,27.96,24.4
2008,126,Shelton,221.5,221.5,443,0.82,162,59,222,41.62,41.23,24.52,21.9
2008,127,Sherman,133.0,133.0,266,0.39,164,28,74,69.76,21.64,31.7,28.1
2008,128,Simsbury,246.0,153.0,399,0.61,231,18,150,66.96,34.18,15.5,22.2
2008,129,Somers,251.5,251.5,503,1.15,327,72,104,88.44,37.64,47.36,47.1
2008,130,Southbury,438.0,85.0,523,0.64,237,245,41,64.21,14.43,31.5,19.2
2008,131,Southington,202.0,404.0,606,1.16,119,312,175,43.18,44.81,19.0,43.9
2008,133,Sprague,183.0,490.0,673,0.41,106,323,244,67.58,32.73,25.24,23.9
2008,134,Stafford,122.0,465.0,587,0.5,249,86,252,82.05,24.29,41.26,57.7
2008,135,Stamford,400.0,338.0,738,0.67,283,182,273,89.84,13.21,12.27,57.2
2008,136,Sterling,363.0,363.0,726,10.2,197,196,333,61.52,47.4,18.18,27.5
2008,137,Stonington,293.0,260.0,553,0.59,219,243,91,56.01,38.98,35.58,43.8
2008,138,Stratford,279.0,208.0,487,0.7,150,327,10,85.33,14.36,19.2,19.2
2017,74,Litchfield,276.5,276.5,553,0.94,285,117,151,49.56,20.2,40.66,57.1
2008,139,Suffield,266.5,266.5,533,1.27,264,81,188,70.77,41.44,10.87,40.0
2008,140,Thomaston,609.0,19.0,628,1.03,219,246,163,60.29,36.31,39.32,19.8
2008,141,Thompson,197.0,376.0,573,0.5,215,233,125,42.05,39.46,8.08,32.4
2008,142,Tolland,338.0,338.0,676,0.84,314,152,210,57.36,24.85,5.57,21.2
2008,143,Torrington,261.0,261.0,522,1.45,155,271,96,53.26,37.24,45.42,34.5
2008,144,Trumbull,510.0,47.0,557,1.15,215,34,308,74.3,22.39,31.16,46.1
2008,145,Union,185.5,185.5,371,1.5,113,212,46,87.44,14.51,20.83,37.7
2008,146,Vernon,143.0,534.0,677,1.33,160,210,307,53.4,33.47,15.47,34.1
2008,147,Voluntown,608.0,55.0,663,0.45,302,138,223,80.57,48.92,32.76,23.0
2008,148,Wallingford,200.0,141.0,341,1.11,97,188,56,42.77,18.98,27.91,28.3
2008,149,Warren,123.0,406.0,529,0.23,156,299,74,66.91,25.74,49.62,22.2
2008,150,Washington,186.0,479.0,665,1.24,161,251,253,43.53,35.33,49.24,51.9
2008,151,Waterbury,325.0,15.0,340,0.89,41,149,150,86.7,29.37,33.58,23.7
2008,152,Waterford,227.5,227.5,455,0.62,179,218,58,78.32,42.95,24.93,43.0
2008,153,Watertown,348.0,359.0,707,0.65,302,81,324,72.9,39.28,27.1,32.4
2008,155,West Hartford,301.5,301.5,603,1.31,329,189,85,81.19,7.62,35.71,27.5
2008,156,West Haven,226.0,226.0,452,0.85,50,233,169,72.38,49.93,9.57,44.9
2008,154,Westbrook,285.5,285.5,571,0.49,251,175,145,88.45,38.86,19.78,37.2
2008,157,Weston,338.0,338.0,676,1.39,119,231,326,75.7,43.88,8.39,34.8
2008,158,Westport,84.0,84.0,168,0.74,74,62,32,86.23,34.3,8.3,42.9
2014,81,Middlebury,199.5,199.5,399,0.6,161,236,2,65.86,43.53,13.81,38.6
2008,159,Wethersfield,345.0,118.0,463,1.09,148,32,283,45.85,10.06,26.84,30.7
2008,160,Willington,295.0,295.0,590,0.56,122,212,256,66.41,20.65,40.31,41.5
2008,161,Wilton,162.0,162.0,324,0.35,140,59,125,46.34,44.44,26.85,46.1
2008,162,Winchester,146.0,148.0,294,0.57,181,1,112,69.62,14.07,20.1,19.1
2008,163,Windham,147.0,487.0,634,0.74,276,56,302,64.12,8.52,8.71,37.6
2008,164,Windsor,424.0,424.0,848,0.76,256,300,292,71.13,40.47,29.76,20.4
2008,165,Windsor Locks,328.5,328.5,657,0.59,324,286,47,40.5,42.6,17.21,25.8
2008,166,Wolcott,327.5,327.5,655,0.27,244,137,274,49.74,12.32,32.67,41.5
2008,167,Woodbridge,488.0,69.0,557,0.99,85,278,194,64.57,43.45,48.97,54.4
2008,168,Woodbury,253.5,253.5,507,0.44,70,213,224,87.53,35.9,10.01,55.1
2008,169,Woodstock,359.0,359.0,718,0.86,268,238,212,59.18,28.4,14.55,20.9
2009,1,Andover,639.0,144.0,783,0.66,179,284,320,61.22,42.36,26.29,35.6
2009,2,Ansonia,550.0,39.0,589,1.18,278,30,281,75.73,23.87,48.59,42.5
2009,3,Ashford,337.0,153.0,490,1.08,148,205,137,70.19,13.73,39.73,24.2
2009,4,Avon,305.0,305.0,610,1.31,5,273,332,54.95,17.82,45.42,50.1
2009,5,Barkhamsted,113.0,113.0,226,0.64,147,10,69,60.54,27.73,20.02,49.3
2009,6,Beacon Falls,337.5,337.5,675,0.53,331,46,298,50.88,28.91,49.64,55.9
2009,7,Berlin,119.0,119.0,238,0.95,167,2,69,88.3,41.25,9.63,18.4
2009,8,Bethany,172.0,172.0,344,1.07,8,129,207,46.53,40.61,7.38,27.1
2009,9,Bethel,223.5,223.5,447,1.0,177,71,199,58.59,31.16,43.5,52.7
2009,10,Bethlehem,249.5,249.5,499,0.41,283,158,58,41.29,40.14,46.73,46.2
2009,11,Bloomfield,150.0,352.0,502,0.84,115,129,258,51.09,13.63,9.08,55.6
2009,12,Bolton,414.0,35.0,449,0.66,95,21,333,79.02,7.25,10.1,20.4
2009,13,Bozrah,314.0,314.0,628,1.3,330,134,164,50.06,44.31,6.49,43.1
2009,14,Branford,297.0,21.0,318,0.77,55,19,244,44.0,8.4,9.7,41.9
2009,15,Bridgeport,254.0,254.0,508,0.64,206,219,83,63.72,16.1,14.42,19.5
2009,16,Bridgewater,262.0,482.0,744,1.61,104,332,308,40.5,36.29,48.65,39.6
2009,17,Bristol,138.0,138.0,276,0.42,34,129,113,44.24,23.43,35.05,43.6
2009,18,Brookfield,143.0,329.0,472,1.22,208,31,233,80.38,44.43,40.03,26.0
2009,19,Brooklyn,345.0,285.0,630,1.45,280,89,261,78.57,18.41,39.93,29.5
2009,20,Burlington,287.5,287.5,575,0.95,146,258,171,85.76,5.53,29.08,44.9
2009,21,Canaan,571.0,29.0,600,0.74,286,297,17,82.73,18.53,40.89,37.7
2009,22,Canterbury,323.0,323.0,646,0.57,80,332,234,74.16,31.01,31.81,54.0
2009,23,Canton,1.0,605.0,606,0.42,49,248,309,42.62,21.92,19.15,32.4
2009,24,Chaplin,207.0,207.0,414,0.57,86,172,156,79.14,29.07,30.25,29.2
2009,25,Cheshire,303.0,143.0,446,0.91,190,46,210,82.28,44.45,29.01,59.4
2009,26,Chester,253.0,525.0,778,1.01,302,196,280,79.95,46.06,42.06,56.3
2009,27,Clinton,175.5,175.5,351,0.7,0,33,318,65.42,16.97,49.18,19.2
2009,28,Colchester,452.0,133.0,585,0.24,137,253,195,51.65,25.8,23.5,50.4
2009,29,Colebrook,36.0,460.0,496,1.01,135,247,114,82.27,29.71,39.35,22.6
2009,30,Columbia,159.0,194.0,353,1.18,153,41,159,76.36,47.71,9.49,19.2
2009,31,Cornwall,8.0,595.0,603,0.44,161,288,154,89.04,49.94,39.96,29.5
2009,32,Coventry,95.0,95.0,190,1.48,18,122,50,47.78,15.59,21.71,29.3
2009,33,Cromwell,98.0,538.0,636,0.6,327,26,283,51.28,37.71,6.77,52.4
2009,34,Danbury,186.0,186.0,372,0.34,242,58,72,50.59,22.01,21.35,47.8
2009,35,Darien,300.5,300.5,601,1.28,128,146,327,79.63,5.36,32.48,59.2
2009,36,Deep River,207.0,191.0,398,0.45,175,114,109,49.35,5.42,10.37,47.9
2009,37,Derby,130.0,632.0,762,0.36,279,198,285,43.33,25.73,46.58,35.6
2009,38,Durham,403.0,27.0,430,1.6,83,127,220,89.93,26.98,8.5,47.4
2009,40,East Granby,151.0,230.0,381,0.53,221,152,8,41.24,6.02,46.85,60.0
2009,41,East Haddam,53.0,622.0,675,0.73,324,270,81,81.76,35.91,36.82,47.8
2009,42,East Hampton,119.0,426.0,545,1.55,144,82,319,58.27,18.23,19.84,50.0
2009,43,East Hartford,210.0,210.0,420,1.66,105,22,293,82.08,30.2,22.58,57.4
2009,44,East Haven,177.5,177.5,355,1.0,324,10,21,67.73,18.54,38.34,22.8
2009,45,East Lyme,147.0,147.0,294,1.59,10,186,98,85.08,12.52,32.07,47.6
2009,47,East Windsor,224.5,224.5,449,0.76,165,115,169,86.31,23.32,35.22,53.7
2009,39,Eastford,272.5,272.5,545,1.14,195,161,189,40.45,15.45,22.51,58.1
2009,46,Easton,218.5,218.5,437,0.85,230,102,105,43.77,29.07,26.95,26.9
2009,48,Ellington,419.0,288.0,707,1.18,146,242,319,52.52,13.95,49.54,39.2
2009,49,Enfield,421.0,86.0,507,0.83,237,6,264,73.47,27.88,14.63,46.6
2009,50,Essex,103.0,247.0,350,1.14,12,171,167,84.41,12.08,23.8,28.4
2009,51,Fairfield,292.5,292.5,585,0.7,218,255,112,63.0,35.19,18.13,43.2
2009,52,Farmington,253.0,576.0,829,0.56,256,246,327,70.35,38.93,39.43,28.8
2009,53,Franklin,226.0,271.0,497,1.11,1,191,305,49.42,9.97,39.38,32.0
2009,54,Glastonbury,111.0,358.0,469,0.92,209,113,147,80.25,26.05,18.16,36.5
2009,55,Goshen,232.5,232.5,465,1.06,224,22,219,88.37,8.19,8.66,40.2
2009,56,Granby,472.0,66.0,538,0.97,193,313,32,53.43,31.92,5.51,36.9
2009,57,Greenwich,98.0,591.0,689,1.06,195,275,219,64.74,16.9,24.24,38.7
2009,58,Griswold,152.0,560.0,712,0.49,259,135,318,44.31,28.74,23.47,30.5
2009,59,Groton,217.0,217.0,434,0.45,56,194,184,67.96,28.29,49.48,24.7
2009,60,Guilford,280.5,280.5,561,0.57,112,257,192,65.14,46.6,26.14,20.0
2009,61,Haddam,334.0,334.0,668,1.36,212,277,179,47.22,29.71,16.54,26.2
2009,62,Hamden,176.0,176.0,352,0.31,278,69,5,62.1,31.23,45.11,42.4
2009,63,Hampton,143.0,143.0,286,1.02,243,35,8,56.71,23.07,27.1,51.0
2009,64,Hartford,141.5,141.5,283,0.33,116,107,60,66.09,47.71,31.96,25.1
2009,65,Hartland,135.5,135.5,271,0.44,86,23,162,69.28,39.97,9.31,22.6
2009,66,Harwinton,162.0,337.0,499,1.44,262,139,98,40.42,17.84,22.23,49.5
2009,67,Hebron,233.5,233.5,467,0.74,299,21,147,78.05,42.99,47.49,30.8
2009,68,Kent,248.5,248.5,497,0.75,112,328,57,75.65,24.46,31.53,58.0
2009,69,Killingly,290.0,290.0,580,0.09,163,203,214,58.31,42.29,20.5,48.0
2009,70,Killingworth,270.5,270.5,541,0.74,3,223,315,42.65,42.03,33.16,31.7
2009,71,Lebanon,160.0,360.0,520,0.93,117,222,181,77.75,13.5,45.97,30.2
2009,72,Ledyard,68.0,68.0,136,0.49,22,80,34,87.76,36.55,17.33,40.0
2009,73,Lisbon,800.0,63.0,863,1.5,232,329,302,52.01,18.08,27.73,21.3
2009,74,Litchfield,162.0,162.0,324,0.98,89,190,45,56.18,18.39,48.14,22.9
2009,75,Lyme,276.0,349.0,625,0.77,254,285,86,49.19,18.34,12.76,25.4
2009,76,Madison,120.0,120.0,240,1.45,91,146,3,68.85,37.65,37.38,50.5
2009,77,Manchester,350.0,350.0,700,0.77,154,281,265,47.74,15.34,32.65,39.6
2009,78,Mansfield,211.0,211.0,422,0.53,306,10,106,57.81,5.04,35.59,18.4
2009,79,Marlborough,231.5,231.5,463,0.53,114,275,74,74.85,37.19,20.8,46.3
2009,80,Meriden,150.0,150.0,300,0.53,206,55,39,68.01,12.7,19.12,35.8
2009,81,Middlebury,134.0,244.0,378,0.9,80,172,126,59.32,9.7,35.79,39.5
2009,82,Middlefield,194.0,392.0,586,0.4,102,302,182,61.01,15.69,14.7,27.0
2009,83,Middletown,400.0,0.0,400,0.9,79,203,118,68.11,22.1,23.88,41.2
2009,84,Milford,210.5,210.5,421,0.89,102,247,72,40.29,26.42,13.47,59.1
2009,85,Monroe,32.0,559.0,591,0.97,239,313,39,43.93,7.01,5.37,21.1
2009,86,Montville,687.0,45.0,732,0.55,264,265,203,84.06,48.68,48.65,29.9
2009,87,Morris,74.0,74.0,148,9.7,32,21,95,43.89,37.22,24.43,28.2
2009,88,Naugatuck,319.0,319.0,638,0.39,34,326,278,75.34,19.54,48.62,28.4
2009,89,New Britain,206.5,206.5,413,0.24,248,23,142,86.0,19.34,11.31,33.9
2009,90,New Canaan,178.0,178.0,356,0.53,49,193,114,53.53,25.18,31.43,52.4
2009,91,New Fairfield,374.0,132.0,506,1.16,279,95,132,58.52,33.18,14.04,56.3
2009,92,New Hartford,21.0,649.0,670,1.12,241,262,167,68.45,11.59,40.55,26.5
2009,93,New Haven,233.0,233.0,466,0.26,151,71,244,84.09,13.5,40.27,40.8
2009,95,New London,332.0,332.0,664,1.2,146,242,276,87.1,43.67,10.07,44.7
2009,96,New Milford,37.0,296.0,333,1.27,38,37,258,76.98,16.53,46.04,39.9
2009,94,Newington,229.0,92.0,321,1.08,188,88,45,44.33,22.11,13.76,36.2
2009,97,Newtown,143.5,143.5,287,0.82,24,27,236,73.46,44.21,32.58,26.1
2009,98,Norfolk,193.0,193.0,386,1.25,243,91,52,60.52,34.84,49.35,38.5
2009,99,North Branford,211.0,211.0,422,0.84,222,53,147,63.54,20.38,44.71,34.9
2009,100,North Canaan,286.5,286.5,573,1.02,229,158,186,42.46,35.77,48.05,51.4
2009,101,North Haven,282.0,117.0,399,1.06,152,227,20,49.55,5.89,20.42,50.1
2009,102,North Stonington,26.0,390.0,416,0.36,287,40,89,79.53,38.1,9.75,23.6
2009,103,Norwalk,225.0,150.0,375,1.15,107,36,232,62.7,26.92,13.48,21.7
2009,104,Norwich,276.0,94.0,370,1.1,32,124,214,55.08,41.59,27.52,56.1
2009,105,Old Lyme,169.0,169.0,338,1.17,110,178,50,59.2,47.96,40.7,40.5
2009,106,Old Saybrook,301.5,301.5,603,0.45,120,331,152,82.72,46.66,11.76,54.0
2009,107,Orange,283.0,91.0,374,0.84,15,36,323,77.45,45.92,34.69,20.4
2009,108,Oxford,220.5,220.5,441,1.12,226,100,115,53.62,28.05,19.56,40.1
2009,109,Plainfield,126.5,126.5,253,1.19,10,30,213,45.88,21.21,20.35,40.7
2009,110,Plainville,480.0,47.0,527,5.8,202,189,136,52.6,25.93,34.79,54.1
2009,111,Plymouth,452.0,178.0,630,1.14,201,145,284,86.04,36.05,26.01,22.1
2009,112,Pomfret,128.0,128.0,256,0.83,97,89,70,69.08,44.78,41.54,28.1
2009,113,Portland,182.0,182.0,364,1.08,115,5,244,66.67,14.31,12.02,35.1
2009,114,Preston,227.5,227.5,455,0.23,280,138,37,69.82,46.32,40.55,54.4
2009,115,Prospect,515.0,25.0,540,0.66,231,94,215,58.3,41.68,7.89,57.4
2009,116,Putnam,177.0,177.0,354,0.83,110,118,126,80.36,49.05,13.73,59.7
2009,117,Redding,191.0,10.0,201,1.28,11,119,71,66.16,44.61,34.53,58.3
2009,118,Ridgefield,48.0,319.0,367,0.43,20,122,225,45.84,17.6,43.47,18.2
2009,119,Rocky Hill,511.0,213.0,724,0.7,126,284,314,46.45,9.77,16.37,20.0
2009,120,Roxbury,16.0,729.0,745,0.89,284,178,283,66.84,10.05,19.72,24.2
2009,121,Salem,171.0,574.0,745,0.31,120,324,301,86.83,18.11,29.17,32.7
2009,122,Salisbury,219.0,155.0,374,0.92,123,6,245,55.42,32.64,14.52,52.9
2009,123,Scotland,157.0,256.0,413,0.59,32,311,70,83.48,41.19,41.5,55.5
2009,124,Seymour,476.0,13.0,489,1.15,169,126,194,78.2,45.47,39.81,25.8
2009,125,Sharon,45.0,144.0,189,1.28,76,76,37,52.39,33.07,11.54,44.0
2009,126,Shelton,372.0,273.0,645,0.99,296,233,116,41.82,5.25,25.87,56.5
2009,127,Sherman,517.0,366.0,883,1.4,329,317,237,45.09,13.38,39.87,37.5
2009,128,Simsbury,98.0,240.0,338,1.1,62,73,203,76.42,9.49,20.18,22.3
2009,129,Somers,428.5,428.5,857,0.59,269,270,318,49.98,21.35,33.49,37.2
2009,132,South Windsor,263.5,263.5,527,0.99,215,308,4,58.56,27.56,7.26,33.8
2009,130,Southbury,36.0,428.0,464,0.4,189,119,156,65.08,6.95,32.39,42.3
2009,131,Southington,107.0,107.0,214,0.33,74,34,106,76.27,20.68,11.87,36.4
2009,133,Sprague,348.0,258.0,606,0.37,173,206,227,45.66,13.06,42.38,18.7
2009,134,Stafford,238.0,238.0,476,0.23,66,269,141,60.32,34.12,21.0,59.7
2009,135,Stamford,301.0,196.0,497,0.43,92,92,313,64.25,25.89,17.67,40.8
2009,136,Sterling,180.0,219.0,399,0.99,52,176,171,67.04,27.29,42.84,37.9
2009,137,Stonington,255.5,255.5,511,0.61,93,273,145,80.92,24.25,7.26,58.1
2009,138,Stratford,98.0,198.0,296,1.3,112,178,6,48.58,48.02,22.85,24.5
2009,139,Suffield,328.0,328.0,656,1.19,228,128,300,80.39,14.66,21.65,25.9
2009,140,Thomaston,194.0,194.0,388,0.82,249,124,15,74.64,28.25,17.82,51.9
2009,141,Thompson,115.0,438.0,553,1.28,208,26,319,67.79,38.12,46.03,29.0
2009,142,Tolland,190.0,90.0,280,1.24,181,63,36,74.98,30.06,38.79,51.6
2009,143,Torrington,252.0,225.0,477,0.82,266,59,152,60.6,46.81,7.88,29.4
2009,144,Trumbull,381.0,381.0,762,0.7,280,218,264,46.92,22.01,37.16,19.4
2009,145,Union,276.0,276.0,552,0.45,154,216,182,73.29,25.87,28.73,39.7
2009,146,Vernon,202.5,202.5,405,0.68,82,168,155,66.23,8.98,45.54,26.3
2009,147,Voluntown,160.0,309.0,469,0.03,185,148,136,71.97,32.4,19.08,49.8
2009,148,Wallingford,255.0,241.0,496,1.11,138,269,89,56.9,17.97,30.84,44.9
2009,149,Warren,322.0,64.0,386,0.07,54,115,217,85.34,12.21,27.53,56.8
2009,150,Washington,127.0,464.0,591,0.61,18,244,329,69.37,29.5,27.03,50.9
2009,151,Waterbury,17.0,581.0,598,1.44,266,147,185,44.27,28.95,25.52,25.6
2009,152,Waterford,220.0,220.0,440,7.199999999999999,141,91,208,62.49,8.41,14.25,51.6
2009,153,Watertown,224.5,224.5,449,1.26,315,84,50,77.82,36.42,39.01,45.0
2009,155,West Hartford,268.0,268.0,536,0.37,163,86,287,79.71,33.07,25.31,46.1
2009,156,West Haven,228.5,228.5,457,0.48,251,119,87,64.73,13.51,48.13,53.0
2009,154,Westbrook,322.0,67.0,389,1.16,231,23,135,84.74,26.12,16.74,42.1
2009,157,Weston,270.5,270.5,541,1.17,296,88,157,53.38,37.41,35.72,37.6
2009,158,Westport,188.0,188.0,376,1.14,59,36,281,60.53,28.82,47.33,44.7
2009,159,Wethersfield,222.5,222.5,445,1.01,21,270,154,84.93,22.8,34.86,30.5
2009,160,Willington,177.5,177.5,355,0.78,125,11,219,84.81,19.51,44.21,25.7
2009,161,Wilton,287.0,75.0,362,1.23,102,94,166,74.29,32.47,42.24,43.9
2009,162,Winchester,285.5,285.5,571,1.12,220,30,321,82.95,47.26,21.21,27.8
2009,163,Windham,259.5,259.5,519,0.91,109,232,178,44.44,35.23,32.01,21.4
2009,164,Windsor,662.0,50.0,712,0.8,57,327,328,83.25,8.36,12.03,18.0
2009,165,Windsor Locks,206.0,206.0,412,0.23,64,299,49,56.03,25.73,29.1,43.5
2009,166,Wolcott,638.0,4.0,642,0.94,57,285,300,48.92,45.09,15.37,33.2
2009,167,Woodbridge,154.0,123.0,277,0.97,157,34,86,51.97,9.25,38.47,49.6
2009,168,Woodbury,63.5,63.5,127,0.74,75,20,32,60.9,49.5,28.76,33.8
2009,169,Woodstock,385.0,17.0,402,0.55,18,110,274,52.56,47.71,23.51,38.4
2010,1,Andover,323.5,323.5,647,0.92,189,318,140,56.03,8.52,17.1,35.1
2010,2,Ansonia,299.0,299.0,598,1.05,249,144,205,46.75,47.0,49.94,45.3
2010,3,Ashford,103.0,209.0,312,1.01,78,11,223,54.81,21.34,8.23,33.0
2010,4,Avon,219.0,219.0,438,1.06,83,243,112,68.61,43.01,6.96,58.5
2010,5,Barkhamsted,392.0,201.0,593,1.07,171,145,277,62.09,23.83,14.78,57.3
2010,6,Beacon Falls,226.5,226.5,453,0.8,211,238,4,57.34,24.84,48.7,53.6
2010,7,Berlin,245.0,205.0,450,1.15,148,91,211,77.32,33.54,49.07,56.7
2010,8,Bethany,175.0,404.0,579,1.02,9,315,255,84.68,39.85,34.47,36.9
2010,9,Bethel,38.0,646.0,684,0.7,29,322,333,77.84,6.52,44.6,40.5
2010,10,Bethlehem,211.0,211.0,422,1.44,279,114,29,56.6,31.69,14.63,49.2
2010,11,Bloomfield,74.5,74.5,149,1.25,54,14,81,77.22,13.4,48.74,47.2
2010,12,Bolton,316.0,316.0,632,0.66,126,271,235,47.6,20.57,11.43,55.4
2010,13,Bozrah,261.0,261.0,522,1.22,179,21,322,46.52,20.66,9.55,48.1
2010,14,Branford,300.0,300.0,600,0.95,231,117,252,57.28,26.11,10.05,59.9
2010,15,Bridgeport,151.5,151.5,303,1.57,92,94,117,80.39,20.04,30.79,32.6
2010,16,Bridgewater,146.0,146.0,292,0.78,7,256,29,52.32,9.83,40.14,53.0
2010,17,Bristol,407.0,279.0,686,1.16,246,330,110,43.16,11.55,21.5,47.3
2010,18,Brookfield,524.0,320.0,844,0.64,330,261,253,46.59,6.5,49.01,47.0
2010,19,Brooklyn,239.5,239.5,479,0.65,195,86,198,82.94,26.16,24.55,31.7
2010,20,Burlington,505.0,268.0,773,1.12,162,317,294,71.69,47.95,11.77,51.0
2010,21,Canaan,196.0,196.0,392,1.19,39,57,296,52.66,10.21,25.97,55.8
2010,22,Canterbury,384.0,384.0,768,0.6,253,229,286,67.76,47.58,35.56,27.2
2010,23,Canton,35.0,399.0,434,0.8,84,107,243,66.38,38.0,42.45,44.3
2010,24,Chaplin,254.5,254.5,509,1.35,271,18,220,72.77,33.69,25.64,34.5
2010,25,Cheshire,19.0,353.0,372,0.14,77,140,155,51.66,34.04,31.71,59.6
2010,26,Chester,320.0,286.0,606,0.72,212,159,235,83.22,42.2,17.03,38.1
2010,27,Clinton,360.5,360.5,721,0.89,303,99,319,55.47,9.81,34.07,27.6
2010,28,Colchester,511.0,25.0,536,1.24,254,264,18,74.71,27.71,49.37,34.0
2010,29,Colebrook,399.0,142.0,541,0.44,90,237,214,40.81,36.37,7.21,45.5
2010,30,Columbia,271.0,271.0,542,1.0,192,237,113,58.63,31.41,44.89,21.2
2010,31,Cornwall,249.5,249.5,499,0.19,252,48,199,57.59,42.48,30.3,43.4
2010,32,Coventry,232.5,232.5,465,0.41,277,164,24,67.17,8.25,16.34,57.1
2010,33,Cromwell,470.0,78.0,548,0.57,142,286,120,43.64,36.08,47.97,53.7
2010,34,Danbury,142.0,388.0,530,1.05,243,58,229,79.51,29.03,26.75,20.8
2010,35,Darien,91.0,400.0,491,0.31,211,182,98,50.89,22.06,19.93,59.7
2010,36,Deep River,171.0,171.0,342,1.49,194,146,2,73.85,20.31,13.17,47.3
2010,37,Derby,414.5,414.5,829,0.8,269,300,260,80.16,32.94,16.0,24.8
2010,38,Durham,338.0,338.0,676,1.33,328,95,253,68.09,45.09,42.48,18.5
2010,40,East Granby,39.5,39.5,79,1.23,18,42,19,77.04,27.33,32.65,25.2
2010,41,East Haddam,249.0,249.0,498,0.81,39,256,203,73.09,42.11,46.1,53.2
2010,42,East Hampton,301.0,301.0,602,0.14,97,212,293,57.78,23.1,15.44,18.9
2010,43,East Hartford,50.0,268.0,318,0.83,3,188,127,80.44,9.61,10.45,27.8
2010,44,East Haven,226.5,226.5,453,0.41,32,130,291,54.74,7.77,5.27,49.8
2010,45,East Lyme,697.0,73.0,770,0.44,298,299,173,68.56,7.31,27.85,42.6
2010,47,East Windsor,574.0,98.0,672,0.85,164,288,220,77.27,22.11,49.92,50.9
2010,39,Eastford,189.0,9.0,198,1.05,26,136,36,58.95,20.18,36.27,49.3
2010,46,Easton,124.0,386.0,510,1.03,172,29,309,55.14,37.31,18.88,20.1
2010,48,Ellington,149.0,256.0,405,0.86,112,145,148,62.97,38.43,44.46,55.5
2010,49,Enfield,313.0,183.0,496,0.18,94,311,91,80.9,7.29,40.18,27.5
2010,50,Essex,245.5,245.5,491,1.18,318,104,69,86.5,14.95,5.69,41.2
2010,51,Fairfield,341.0,260.0,601,0.98,232,286,83,67.25,17.34,41.76,45.1
2010,52,Farmington,304.0,223.0,527,0.64,133,190,204,73.07,29.64,18.52,25.1
2010,53,Franklin,283.0,283.0,566,1.0,123,177,266,85.16,11.5,11.74,59.0
2010,54,Glastonbury,323.5,323.5,647,1.31,322,238,87,44.93,11.03,15.18,38.5
2010,55,Goshen,183.0,183.0,366,0.68,115,0,251,51.6,47.47,26.09,20.4
2010,56,Granby,165.5,165.5,331,0.53,12,109,210,75.45,41.19,24.12,57.4
2010,57,Greenwich,53.0,570.0,623,0.43,319,274,30,81.19,13.13,18.0,42.6
2010,58,Griswold,443.0,269.0,712,0.26,164,233,315,82.85,23.3,12.75,47.4
2010,59,Groton,165.0,165.0,330,0.23,207,63,60,60.76,21.0,39.3,40.1
2010,60,Guilford,196.5,196.5,393,1.15,84,243,66,44.47,40.6,49.55,53.1
2010,61,Haddam,263.0,261.0,524,0.77,247,52,225,61.89,27.96,40.0,19.4
2010,62,Hamden,52.0,590.0,642,0.32,55,261,326,51.54,10.75,18.32,29.3
2010,63,Hampton,126.5,126.5,253,0.84,171,16,66,54.56,38.25,16.02,37.7
2010,64,Hartford,284.0,284.0,568,1.37,140,301,127,78.61,22.86,14.79,21.2
2010,65,Hartland,4.0,470.0,474,1.32,131,233,110,43.78,16.83,11.15,47.6
2010,66,Harwinton,102.0,441.0,543,1.24,200,72,271,81.38,21.9,29.81,34.5
2010,67,Hebron,195.0,483.0,678,0.16,288,90,300,61.38,27.4,32.24,29.5
2010,68,Kent,173.0,173.0,346,1.14,308,5,33,69.8,20.44,36.75,18.1
2010,69,Killingly,293.0,293.0,586,0.81,178,197,211,44.48,15.89,35.61,48.2
2010,70,Killingworth,261.0,261.0,522,0.99,28,195,299,56.87,22.93,18.15,53.0
2010,71,Lebanon,362.5,362.5,725,1.55,306,295,124,44.49,5.86,19.86,34.6
2010,72,Ledyard,349.0,379.0,728,0.89,305,321,102,88.08,39.76,35.67,41.7
2010,73,Lisbon,46.0,330.0,376,0.51,35,136,205,80.36,12.69,20.73,27.6
2010,74,Litchfield,246.5,246.5,493,0.95,108,266,119,62.98,6.98,14.57,44.1
2010,75,Lyme,299.5,299.5,599,1.11,315,115,169,51.18,34.42,21.85,18.5
2010,76,Madison,110.5,110.5,221,1.06,145,42,34,86.67,39.83,17.24,38.5
2010,77,Manchester,819.0,16.0,835,0.37,275,230,330,57.23,41.62,8.97,45.1
2010,78,Mansfield,223.5,223.5,447,0.52,145,57,245,48.05,27.21,42.36,56.6
2010,79,Marlborough,268.0,412.0,680,1.01,167,205,308,68.16,14.24,43.39,34.0
2010,80,Meriden,369.0,237.0,606,0.3,256,293,57,87.19,38.18,14.89,50.1
